county,year,CAUSE,sex,ageG,Ndeaths,YLL,pop,US2000POP
California,2017,C99,Male,55 - 64,865,28290.35,2368326,23961
California,2017,C99,Male,65 - 74,1316,30867.01,1529439,18136
California,2017,C99,Male,75 - 84,1953,28251.97,693782,12315
California,2017,C99,Male,85 - 999,3540,25729.44,270361,4259
California,2017,C99,Female,0 - 4,7,642.64,1242519,18987
California,2017,C99,Female,15 - 24,11,797.63,2637379,38077
California,2017,C99,Female,25 - 34,48,2982.42,2717999,37233
California,2017,C99,Female,35 - 44,86,4422.14,2605410,44659
California,2017,C99,Female,45 - 54,242,10259.29,2620592,37030
California,2017,C99,Female,5 - 14,4,331.11,2483274,39977
California,2017,C99,Female,55 - 64,512,16625.73,2498268,23961
California,2017,C99,Female,65 - 74,989,22982.57,1735422,18136
California,2017,C99,Female,75 - 84,1998,28710.940000000002,891197,12315
California,2017,C99,Female,85 - 999,5879,39731.12,464601,4259
California,2017,C99,Total,0 - 4,21,1928.86,2535275,18987
California,2017,C99,Total,15 - 24,33,2406.8,5438180,38077
California,2017,C99,Total,25 - 34,154,9575.37,5614334,37233
California,2017,C99,Total,35 - 44,249,12875.73,5250002,44659
California,2017,C99,Total,45 - 54,634,26805.97,5225111,37030
California,2017,C99,Total,5 - 14,8,671.21,5074846,39977
California,2017,C99,Total,55 - 64,1377,44916.08,4866594,23961
California,2017,C99,Total,65 - 74,2305,53849.58,3264861,18136
California,2017,C99,Total,75 - 84,3951,56962.91,1584979,12315
California,2017,C99,Total,85 - 999,9419,65460.56,734962,4259
California,2017,D,Male,0 - 4,380,34832.97,1292756,18987
California,2017,D,Male,15 - 24,420,29753.93,2800801,38077
California,2017,D,Male,25 - 34,1125,70241.98,2896335,37233
California,2017,D,Male,35 - 44,1436,75229.88,2644592,44659
California,2017,D,Male,45 - 54,3167,133926.97,2604519,37030
California,2017,D,Male,5 - 14,92,7546.63,2591572,39977
California,2017,D,Male,55 - 64,5935,195031.8,2368326,23961
California,2017,D,Male,65 - 74,7741,181821.68,1529439,18136
California,2017,D,Male,75 - 84,9957,145588.92,693782,12315
California,2017,D,Male,85 - 999,12599,95574.52,270361,4259
California,2017,D,Female,0 - 4,360,33009.53,1242519,18987
California,2017,D,Female,15 - 24,197,13991.46,2637379,38077
California,2017,D,Female,25 - 34,492,30645.1,2717999,37233
California,2017,D,Female,35 - 44,820,43095.78,2605410,44659
California,2017,D,Female,45 - 54,1813,76475.36,2620592,37030
California,2017,D,Female,5 - 14,63,5186.72,2483274,39977
California,2017,D,Female,55 - 64,3874,126950.28,2498268,23961
California,2017,D,Female,65 - 74,6078,141243.82,1735422,18136
California,2017,D,Female,75 - 84,10486,151822.52,891197,12315
California,2017,D,Female,85 - 999,21789,151970.5,464601,4259
California,2017,D,Total,0 - 4,742,68026.38,2535275,18987
California,2017,D,Total,15 - 24,617,43745.39,5438180,38077
California,2017,D,Total,25 - 34,1617,100887.08,5614334,37233
California,2017,D,Total,35 - 44,2256,118325.66,5250002,44659
California,2017,D,Total,45 - 54,4980,210402.33000000002,5225111,37030
California,2017,D,Total,5 - 14,155,12733.35,5074846,39977
California,2017,D,Total,55 - 64,9809,321982.08,4866594,23961
California,2017,D,Total,65 - 74,13819,323065.5,3264861,18136
California,2017,D,Total,75 - 84,20443,297411.44,1584979,12315
California,2017,D,Total,85 - 999,34388,247545.02,734962,4259
California,2017,D01,Male,0 - 4,0,0,1292756,18987
California,2017,D01,Male,15 - 24,15,1064.95,2800801,38077
California,2017,D01,Male,25 - 34,40,2502.43,2896335,37233
California,2017,D01,Male,35 - 44,75,3876.63,2644592,44659
California,2017,D01,Male,45 - 54,333,13973.81,2604519,37030
California,2017,D01,Male,5 - 14,1,78.04,2591572,39977
California,2017,D01,Male,55 - 64,681,22229.14,2368326,23961
California,2017,D01,Male,65 - 74,883,20744.53,1529439,18136
California,2017,D01,Male,75 - 84,808,12068.79,693782,12315
California,2017,D01,Male,85 - 999,587,4688.57,270361,4259
California,2017,D01,Female,0 - 4,0,0,1242519,18987
California,2017,D01,Female,15 - 24,5,351.33,2637379,38077
California,2017,D01,Female,25 - 34,19,1188.08,2717999,37233
California,2017,D01,Female,35 - 44,49,2546.04,2605410,44659
California,2017,D01,Female,45 - 54,141,5897.31,2620592,37030
California,2017,D01,Female,5 - 14,0,0,2483274,39977
California,2017,D01,Female,55 - 64,364,11917.88,2498268,23961
California,2017,D01,Female,65 - 74,544,12719.75,1735422,18136
California,2017,D01,Female,75 - 84,671,9997.64,891197,12315
California,2017,D01,Female,85 - 999,777,5845.71,464601,4259
California,2017,D01,Total,0 - 4,0,0,2535275,18987
California,2017,D01,Total,15 - 24,20,1416.28,5438180,38077
California,2017,D01,Total,25 - 34,59,3690.51,5614334,37233
California,2017,D01,Total,35 - 44,124,6422.67,5250002,44659
California,2017,D01,Total,45 - 54,474,19871.12,5225111,37030
California,2017,D01,Total,5 - 14,1,78.04,5074846,39977
California,2017,D01,Total,55 - 64,1045,34147.02,4866594,23961
California,2017,D01,Total,65 - 74,1427,33464.28,3264861,18136
California,2017,D01,Total,75 - 84,1479,22066.43,1584979,12315
California,2017,D01,Total,85 - 999,1364,10534.28,734962,4259
California,2017,D02,Male,0 - 4,24,2178.45,1292756,18987
California,2017,D02,Male,15 - 24,24,1716.45,2800801,38077
California,2017,D02,Male,25 - 34,67,4165.52,2896335,37233
California,2017,D02,Male,35 - 44,91,4731.62,2644592,44659
California,2017,D02,Male,45 - 54,170,7222.66,2604519,37030
California,2017,D02,Male,5 - 14,15,1240.41,2591572,39977
California,2017,D02,Male,55 - 64,281,9211.17,2368326,23961
California,2017,D02,Male,65 - 74,368,8746.35,1529439,18136
California,2017,D02,Male,75 - 84,378,5653.18,693782,12315
California,2017,D02,Male,85 - 999,374,2903.39,270361,4259
California,2017,D02,Female,0 - 4,23,2087.61,1242519,18987
California,2017,D02,Female,15 - 24,19,1347.2,2637379,38077
California,2017,D02,Female,25 - 34,41,2567.49,2717999,37233
California,2017,D02,Female,35 - 44,71,3744.98,2605410,44659
California,2017,D02,Female,45 - 54,116,4911.54,2620592,37030
California,2017,D02,Female,5 - 14,9,746.24,2483274,39977
California,2017,D02,Female,55 - 64,239,7872.18,2498268,23961
California,2017,D02,Female,65 - 74,330,7713.44,1735422,18136
California,2017,D02,Female,75 - 84,390,5656.88,891197,12315
California,2017,D02,Female,85 - 999,643,4607.7,464601,4259
California,2017,D02,Total,0 - 4,47,4266.06,2535275,18987
California,2017,D02,Total,15 - 24,43,3063.65,5438180,38077
California,2017,D02,Total,25 - 34,108,6733.01,5614334,37233
California,2017,D02,Total,35 - 44,162,8476.6,5250002,44659
California,2017,D02,Total,45 - 54,286,12134.2,5225111,37030
California,2017,D02,Total,5 - 14,24,1986.65,5074846,39977
California,2017,D02,Total,55 - 64,520,17083.35,4866594,23961
California,2017,D02,Total,65 - 74,698,16459.79,3264861,18136
California,2017,D02,Total,75 - 84,768,11310.06,1584979,12315
California,2017,D02,Total,85 - 999,1017,7511.09,734962,4259
California,2017,D03,Male,0 - 4,0,0,1292756,18987
California,2017,D03,Male,15 - 24,0,0,2800801,38077
California,2017,D03,Male,25 - 34,8,493.92,2896335,37233
California,2017,D03,Male,35 - 44,3,164.51999999999998,2644592,44659
California,2017,D03,Male,45 - 54,11,466.01,2604519,37030
California,2017,D03,Male,5 - 14,0,0,2591572,39977
California,2017,D03,Male,55 - 64,19,620.54,2368326,23961
California,2017,D03,Male,65 - 74,16,360.74,1529439,18136
California,2017,D03,Male,75 - 84,18,266.07,693782,12315
California,2017,D03,Male,85 - 999,18,116.17,270361,4259
California,2017,D03,Female,0 - 4,0,0,1242519,18987
California,2017,D03,Female,15 - 24,6,427.37,2637379,38077
California,2017,D03,Female,25 - 34,4,249.44,2717999,37233
California,2017,D03,Female,35 - 44,4,215.73,2605410,44659
California,2017,D03,Female,45 - 54,8,358.48,2620592,37030
California,2017,D03,Female,5 - 14,0,0,2483274,39977
California,2017,D03,Female,55 - 64,15,511.11,2498268,23961
California,2017,D03,Female,65 - 74,22,516.38,1735422,18136
California,2017,D03,Female,75 - 84,24,343.69,891197,12315
California,2017,D03,Female,85 - 999,35,245.13,464601,4259
California,2017,D03,Total,0 - 4,0,0,2535275,18987
California,2017,D03,Total,15 - 24,6,427.37,5438180,38077
California,2017,D03,Total,25 - 34,12,743.36,5614334,37233
California,2017,D03,Total,35 - 44,7,380.25,5250002,44659
California,2017,D03,Total,45 - 54,19,824.49,5225111,37030
California,2017,D03,Total,5 - 14,0,0,5074846,39977
California,2017,D03,Total,55 - 64,34,1131.65,4866594,23961
California,2017,D03,Total,65 - 74,38,877.12,3264861,18136
California,2017,D03,Total,75 - 84,42,609.76,1584979,12315
California,2017,D03,Total,85 - 999,53,361.3,734962,4259
California,2017,D04,Male,0 - 4,5,458.76,1292756,18987
California,2017,D04,Male,15 - 24,240,16867.07,2800801,38077
California,2017,D04,Male,25 - 34,716,44795.02,2896335,37233
California,2017,D04,Male,35 - 44,660,34802.79,2644592,44659
California,2017,D04,Male,45 - 54,927,39407.1,2604519,37030
California,2017,D04,Male,5 - 14,1,79.03,2591572,39977
California,2017,D04,Male,55 - 64,1060,35539.94,2368326,23961
California,2017,D04,Male,65 - 74,398,9965.039999999999,1529439,18136
California,2017,D04,Male,75 - 84,59,932.9,693782,12315
California,2017,D04,Male,85 - 999,19,171.04999999999998,270361,4259
California,2017,D04,Female,0 - 4,5,456.77,1242519,18987
California,2017,D04,Female,15 - 24,73,5123.95,2637379,38077
California,2017,D04,Female,25 - 34,212,13202.75,2717999,37233
California,2017,D04,Female,35 - 44,251,13297.62,2605410,44659
California,2017,D04,Female,45 - 54,450,19193.57,2620592,37030
California,2017,D04,Female,5 - 14,0,0,2483274,39977
California,2017,D04,Female,55 - 64,444,14982.29,2498268,23961
California,2017,D04,Female,65 - 74,149,3671.81,1735422,18136
California,2017,D04,Female,75 - 84,35,523.34,891197,12315
California,2017,D04,Female,85 - 999,10,71.36,464601,4259
California,2017,D04,Total,0 - 4,10,915.53,2535275,18987
California,2017,D04,Total,15 - 24,313,21991.02,5438180,38077
California,2017,D04,Total,25 - 34,928,57997.77,5614334,37233
California,2017,D04,Total,35 - 44,911,48100.41,5250002,44659
California,2017,D04,Total,45 - 54,1377,58600.67,5225111,37030
California,2017,D04,Total,5 - 14,1,79.03,5074846,39977
California,2017,D04,Total,55 - 64,1504,50522.23,4866594,23961
California,2017,D04,Total,65 - 74,547,13636.85,3264861,18136
California,2017,D04,Total,75 - 84,94,1456.24,1584979,12315
California,2017,D04,Total,85 - 999,29,242.41,734962,4259
California,2017,D04a,Male,0 - 4,0,0,1292756,18987
California,2017,D04a,Male,15 - 24,6,423.39,2800801,38077
California,2017,D04a,Male,25 - 34,54,3317.38,2896335,37233
California,2017,D04a,Male,35 - 44,124,6466.12,2644592,44659
California,2017,D04a,Male,45 - 54,220,9349.77,2604519,37030
California,2017,D04a,Male,5 - 14,0,0,2591572,39977
California,2017,D04a,Male,55 - 64,271,9038.79,2368326,23961
California,2017,D04a,Male,65 - 74,162,4012.47,1529439,18136
California,2017,D04a,Male,75 - 84,35,549.01,693782,12315
California,2017,D04a,Male,85 - 999,9,81.56,270361,4259
California,2017,D04a,Female,0 - 4,0,0,1242519,18987
California,2017,D04a,Female,15 - 24,5,360.3,2637379,38077
California,2017,D04a,Female,25 - 34,22,1330.72,2717999,37233
California,2017,D04a,Female,35 - 44,38,2035.11,2605410,44659
California,2017,D04a,Female,45 - 54,69,2915.38,2620592,37030
California,2017,D04a,Female,5 - 14,0,0,2483274,39977
California,2017,D04a,Female,55 - 64,82,2770.68,2498268,23961
California,2017,D04a,Female,65 - 74,40,981.93,1735422,18136
California,2017,D04a,Female,75 - 84,16,234.22,891197,12315
California,2017,D04a,Female,85 - 999,1,10.7,464601,4259
California,2017,D04a,Total,0 - 4,0,0,2535275,18987
California,2017,D04a,Total,15 - 24,11,783.69,5438180,38077
California,2017,D04a,Total,25 - 34,76,4648.1,5614334,37233
California,2017,D04a,Total,35 - 44,162,8501.23,5250002,44659
California,2017,D04a,Total,45 - 54,289,12265.15,5225111,37030
California,2017,D04a,Total,5 - 14,0,0,5074846,39977
California,2017,D04a,Total,55 - 64,353,11809.47,4866594,23961
California,2017,D04a,Total,65 - 74,202,4994.4,3264861,18136
California,2017,D04a,Total,75 - 84,51,783.23,1584979,12315
California,2017,D04a,Total,85 - 999,10,92.25999999999999,734962,4259
California,2017,D04b,Male,0 - 4,3,274.88,1292756,18987
California,2017,D04b,Male,15 - 24,203,14271.57,2800801,38077
California,2017,D04b,Male,25 - 34,528,33162.4,2896335,37233
California,2017,D04b,Male,35 - 44,356,18849.18,2644592,44659
California,2017,D04b,Male,45 - 54,354,15040.55,2604519,37030
California,2017,D04b,Male,5 - 14,1,79.03,2591572,39977
California,2017,D04b,Male,55 - 64,402,13489.78,2368326,23961
California,2017,D04b,Male,65 - 74,135,3414.63,1529439,18136
California,2017,D04b,Male,75 - 84,19,298.49,693782,12315
California,2017,D04b,Male,85 - 999,8,69.43,270361,4259
California,2017,D04b,Female,0 - 4,2,180.95,1242519,18987
California,2017,D04b,Female,15 - 24,52,3657.46,2637379,38077
California,2017,D04b,Female,25 - 34,129,8083.12,2717999,37233
California,2017,D04b,Female,35 - 44,121,6383.74,2605410,44659
California,2017,D04b,Female,45 - 54,229,9750.65,2620592,37030
California,2017,D04b,Female,5 - 14,0,0,2483274,39977
California,2017,D04b,Female,55 - 64,230,7703.86,2498268,23961
California,2017,D04b,Female,65 - 74,79,1932.33,1735422,18136
California,2017,D04b,Female,75 - 84,18,273.90000000000003,891197,12315
California,2017,D04b,Female,85 - 999,7,48.51,464601,4259
California,2017,D04b,Total,0 - 4,5,455.83,2535275,18987
California,2017,D04b,Total,15 - 24,255,17929.03,5438180,38077
California,2017,D04b,Total,25 - 34,657,41245.52,5614334,37233
California,2017,D04b,Total,35 - 44,477,25232.92,5250002,44659
California,2017,D04b,Total,45 - 54,583,24791.2,5225111,37030
California,2017,D04b,Total,5 - 14,1,79.03,5074846,39977
California,2017,D04b,Total,55 - 64,632,21193.64,4866594,23961
California,2017,D04b,Total,65 - 74,214,5346.96,3264861,18136
California,2017,D04b,Total,75 - 84,37,572.39,1584979,12315
California,2017,D04b,Total,85 - 999,15,117.94,734962,4259
California,2017,D04c,Male,0 - 4,0,0,1292756,18987
California,2017,D04c,Male,15 - 24,1,68.08,2800801,38077
California,2017,D04c,Male,25 - 34,2,129.19,2896335,37233
California,2017,D04c,Male,35 - 44,1,54.18,2644592,44659
California,2017,D04c,Male,45 - 54,1,40.41,2604519,37030
California,2017,D04c,Male,5 - 14,0,0,2591572,39977
California,2017,D04c,Male,55 - 64,13,435.15999999999997,2368326,23961
California,2017,D04c,Male,65 - 74,2,54.769999999999996,1529439,18136
California,2017,D04c,Male,75 - 84,1,18.62,693782,12315
California,2017,D04c,Male,85 - 999,0,0,270361,4259
California,2017,D04c,Female,0 - 4,0,0,1242519,18987
California,2017,D04c,Female,15 - 24,0,0,2637379,38077
California,2017,D04c,Female,25 - 34,0,0,2717999,37233
California,2017,D04c,Female,35 - 44,2,108.36,2605410,44659
California,2017,D04c,Female,45 - 54,0,0,2620592,37030
California,2017,D04c,Female,5 - 14,0,0,2483274,39977
California,2017,D04c,Female,55 - 64,4,129.68,2498268,23961
California,2017,D04c,Female,65 - 74,1,27.86,1735422,18136
California,2017,D04c,Female,75 - 84,0,0,891197,12315
California,2017,D04c,Female,85 - 999,0,0,464601,4259
California,2017,D04c,Total,0 - 4,0,0,2535275,18987
California,2017,D04c,Total,15 - 24,1,68.08,5438180,38077
California,2017,D04c,Total,25 - 34,2,129.19,5614334,37233
California,2017,D04c,Total,35 - 44,3,162.54,5250002,44659
California,2017,D04c,Total,45 - 54,1,40.41,5225111,37030
California,2017,D04c,Total,5 - 14,0,0,5074846,39977
California,2017,D04c,Total,55 - 64,17,564.84,4866594,23961
California,2017,D04c,Total,65 - 74,3,82.63,3264861,18136
California,2017,D04c,Total,75 - 84,1,18.62,1584979,12315
California,2017,D04c,Total,85 - 999,0,0,734962,4259
California,2017,D04d,Male,0 - 4,0,0,1292756,18987
California,2017,D04d,Male,15 - 24,1,68.08,2800801,38077
California,2017,D04d,Male,25 - 34,8,486.98,2896335,37233
California,2017,D04d,Male,35 - 44,24,1290.44,2644592,44659
California,2017,D04d,Male,45 - 54,33,1412.75,2604519,37030
California,2017,D04d,Male,5 - 14,0,0,2591572,39977
California,2017,D04d,Male,55 - 64,42,1432.47,2368326,23961
California,2017,D04d,Male,65 - 74,11,272.71,1529439,18136
California,2017,D04d,Male,75 - 84,0,0,693782,12315
California,2017,D04d,Male,85 - 999,0,0,270361,4259
California,2017,D04d,Female,0 - 4,0,0,1242519,18987
California,2017,D04d,Female,15 - 24,2,138.14999999999998,2637379,38077
California,2017,D04d,Female,25 - 34,4,244.48000000000002,2717999,37233
California,2017,D04d,Female,35 - 44,7,355.53,2605410,44659
California,2017,D04d,Female,45 - 54,12,525.01,2620592,37030
California,2017,D04d,Female,5 - 14,0,0,2483274,39977
California,2017,D04d,Female,55 - 64,14,467.77,2498268,23961
California,2017,D04d,Female,65 - 74,2,41.74,1735422,18136
California,2017,D04d,Female,75 - 84,1,15.22,891197,12315
California,2017,D04d,Female,85 - 999,0,0,464601,4259
California,2017,D04d,Total,0 - 4,0,0,2535275,18987
California,2017,D04d,Total,15 - 24,3,206.23,5438180,38077
California,2017,D04d,Total,25 - 34,12,731.46,5614334,37233
California,2017,D04d,Total,35 - 44,31,1645.97,5250002,44659
California,2017,D04d,Total,45 - 54,45,1937.76,5225111,37030
California,2017,D04d,Total,5 - 14,0,0,5074846,39977
California,2017,D04d,Total,55 - 64,56,1900.24,4866594,23961
California,2017,D04d,Total,65 - 74,13,314.45,3264861,18136
California,2017,D04d,Total,75 - 84,1,15.22,1584979,12315
California,2017,D04d,Total,85 - 999,0,0,734962,4259
California,2017,D05,Male,0 - 4,0,0,1292756,18987
California,2017,D05,Male,15 - 24,2,145.11,2800801,38077
California,2017,D05,Male,25 - 34,0,0,2896335,37233
California,2017,D05,Male,35 - 44,0,0,2644592,44659
California,2017,D05,Male,45 - 54,14,582.36,2604519,37030
California,2017,D05,Male,5 - 14,2,158.06,2591572,39977
California,2017,D05,Male,55 - 64,115,3661.54,2368326,23961
California,2017,D05,Male,65 - 74,626,14126.77,1529439,18136
California,2017,D05,Male,75 - 84,2368,33375.590000000004,693782,12315
California,2017,D05,Male,85 - 999,5201,37861.74,270361,4259
California,2017,D05,Female,0 - 4,1,91.94,1242519,18987
California,2017,D05,Female,15 - 24,1,76.04,2637379,38077
California,2017,D05,Female,25 - 34,0,0,2717999,37233
California,2017,D05,Female,35 - 44,2,105.4,2605410,44659
California,2017,D05,Female,45 - 54,10,422.65000000000003,2620592,37030
California,2017,D05,Female,5 - 14,1,86.02,2483274,39977
California,2017,D05,Female,55 - 64,133,4223.31,2498268,23961
California,2017,D05,Female,65 - 74,697,15696.05,1735422,18136
California,2017,D05,Female,75 - 84,3378,47179.71,891197,12315
California,2017,D05,Female,85 - 999,12325,82144.36,464601,4259
